case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case188,cases_floorfrontR_lhs_500\case188\case188.key,2000395,3366616,-1935.02975000,-456.03375000,290.53785000,-1936.25108389,-454.81893866,273.12283990,243.25543881,-241.95633032,3468.58132263,3485.50892496,1.04579554,0.0104579554,5.4433657961E-05,5.64908587,315.15340365,1,titanium_rigid,110000.0,0.3400,173.33977181,0.7369942392,0.3881760026,0.5061802272,0.5915910840,0.3766057246,0.8754261212,0.6535240675
case189,cases_floorfrontR_lhs_500\case189\case189.key,2000395,3368685,-2040.22150000,-432.28930000,290.86085000,-2041.56804331,-428.98455363,273.72855673,328.90724831,-807.21877021,4184.74132187,4274.55752704,1.07240593,0.0107240593,5.5818728410E-05,11.76610683,292.16880160,2,steel_rigid,210000.0,0.3000,252.56762362,0.6387672952,0.4453938059,0.7339590448,0.6448118505,0.7844071221,0.8115800044,0.9811653908
case190,cases_floorfrontR_lhs_500\case190\case190.key,2000395,3369674,-1783.32800000,-491.68842500,296.91542500,-1782.85334510,-490.36224710,279.47220411,-130.77019860,-365.36975921,4805.70927207,4821.35224947,1.17901577,0.0117901577,6.1367770941E-05,4.61668668,250.30710512,1,titanium_rigid,110000.0,0.3400,80.94422822,0.8786517295,0.3022577278,0.8918051585,0.8580315443,0.3077791118,0.6952975142,0.5818572533
case191,cases_floorfrontR_lhs_500\case191\case191.key,2000395,3376355,-2078.24675000,-373.76607500,290.46422500,-2078.37025909,-373.74495831,272.96467359,26.19439947,-4.47852922,3711.38867708,3711.48381596,0.80738116,0.0080738116,4.2024189561E-05,0.41024547,350.29779291,2,steel_rigid,210000.0,0.3000,248.82635785,0.6032597188,0.5864191983,0.5714135897,0.1147623270,0.0273496980,0.9730494247,0.8260466328
case192,cases_floorfrontR_lhs_500\case192\case192.key,2000395,3376236,-1657.77575000,-366.79227500,290.51860000,-1659.20242667,-368.76405317,273.18866392,155.08623157,214.34123926,1883.84273437,1902.32945462,0.84584629,0.0084584629,4.4026299490E-05,7.99423721,54.11244659,2,steel_rigid,210000.0,0.3000,84.83458421,0.9958910931,0.6032241997,0.0491554674,0.1916925837,0.5329491475,0.1503123516,0.6835996836
case193,cases_floorfrontR_lhs_500\case193\case193.key,2000395,3377232,-1712.54975000,-212.33947500,303.46760000,-1712.64900497,-211.92832536,285.97271205,15.52799467,-64.32251866,2736.99684902,2737.79660613,1.05681978,0.0105681978,5.5007469800E-05,1.38492632,283.57200795,2,steel_rigid,210000.0,0.3000,86.46818423,0.9447437110,0.9754143296,0.2903341723,0.6136395696,0.0923284213,0.7877000221,0.7914471010
case194,cases_floorfrontR_lhs_500\case194\case194.key,2000395,3368892,-1998.13600000,-533.73635000,290.05420000,-1997.08244825,-532.88322621,272.60678734,-245.79567170,-199.03543836,4070.51528536,4082.78401417,1.15826909,0.0115826909,6.0287906318E-05,4.44291521,218.99915923,1,titanium_rigid,110000.0,0.3400,154.29556537,0.6780662902,0.2009334224,0.6785987743,0.8165381871,0.2961943472,0.6083309979,0.6032757363
case195,cases_floorfrontR_lhs_500\case195\case195.key,2000395,3372375,-2403.12550000,-241.05360000,311.67365000,-2403.29727810,-241.18793063,294.17500869,46.15379174,36.09230701,4701.58108644,4701.94614384,1.16536816,0.0116536816,6.0657412805E-05,0.71397366,38.02543974,2,steel_rigid,210000.0,0.3000,119.19554521,0.2998913769,0.9062209326,0.8573355688,0.8307363230,0.0475982438,0.1056262215,0.7484430568
case196,cases_floorfrontR_lhs_500\case196\case196.key,2000395,3371865,-2207.46750000,-245.50060000,315.69642500,-2209.91031886,-249.27275576,298.78330947,283.17166955,437.26846234,1960.56909802,2028.60077164,0.96788757,0.0096788757,5.0378548149E-05,14.88045340,57.07321887,2,steel_rigid,210000.0,0.3000,119.63822674,0.4825947487,0.8955048465,0.0856068738,0.4357751450,0.9920302268,0.1585367191,0.8631001983
case197,cases_floorfrontR_lhs_500\case197\case197.key,2000395,3376317,-2126.36550000,-372.18092500,290.39760000,-2129.84754704,-371.18607436,273.27639617,879.39662394,-251.25114109,4323.98777638,4419.65336293,1.01318515,0.0101318515,5.2736287312E-05,11.94284784,344.05490752,2,steel_rigid,210000.0,0.3000,247.85791419,0.5583269388,0.5902389878,0.7758446243,0.5263703098,0.7961898561,0.9557080764,0.7958787769
case198,cases_floorfrontR_lhs_500\case198\case198.key,2000395,3371268,-2578.81225000,-220.17115000,316.79982500,-2578.01707941,-222.13516348,299.42857419,-110.31272834,272.46440840,2409.88548653,2427.74665278,1.07428347,0.0107428347,5.5916454558E-05,6.95436493,112.04155974,2,steel_rigid,210000.0,0.3000,98.05973986,0.1358369473,0.9565420778,0.2008304185,0.6485669379,0.4636243288,0.3112265548,0.9419828966
case199,cases_floorfrontR_lhs_500\case199\case199.key,2000395,3377235,-1735.37725000,-235.11542500,304.13710000,-1731.46051491,-234.23089272,287.10399139,-441.13726420,-99.62383005,1918.41898038,1971.00440833,0.92832979,0.0092832979,4.8319565822E-05,13.26468253,192.72586209,2,steel_rigid,210000.0,0.3000,109.10096061,0.9234276328,0.9205303535,0.0689802281,0.3566595897,0.8843121685,0.5353496169,0.8422312824
case200,cases_floorfrontR_lhs_500\case200\case200.key,2000395,3376069,-1840.69050000,-347.16640000,291.15152500,-1841.04638575,-346.20867219,273.68137609,48.83159778,-131.41121720,2397.10437686,2401.20028872,1.18648989,0.0118648989,6.1756798698E-05,3.34703683,290.38475557,2,steel_rigid,210000.0,0.3000,221.94880876,0.8250872334,0.6505173337,0.1931671397,0.8729797770,0.2231357885,0.8066243210,0.8164464915
case201,cases_floorfrontR_lhs_500\case201\case201.key,2000395,2885624,-2053.78625000,-505.83415000,290.31825000,-2051.88356761,-503.87118262,273.03309571,-451.68077352,-465.99192157,4103.35003581,4154.35259800,0.85732706,0.0085732706,4.4623873684E-05,8.98725924,225.89345790,1,titanium_rigid,110000.0,0.3400,188.28778630,0.6261006751,0.2681702964,0.6992588545,0.2146541281,0.5991506162,0.6274818275,0.4038872355
case202,cases_floorfrontR_lhs_500\case202\case202.key,2000395,3370904,-2705.34325000,-285.86382500,319.80300000,-2703.55372114,-284.75859633,302.42985820,-216.88342340,-133.94909913,2105.55222709,2120.92691093,0.81253961,0.0081253961,4.2292686941E-05,6.90304297,211.69984065,0,aluminum_rigid,70000.0,0.3300,98.81956891,0.0176836373,0.7982402196,0.1122591469,0.1250792292,0.4602028646,0.5880551129,0.0956935148
case203,cases_floorfrontR_lhs_500\case203\case203.key,2000395,3366132,-2209.41850000,-424.99875000,292.84807500,-2210.28291077,-428.83048538,275.79461207,250.18721485,1109.02274592,4935.79968195,5065.04132202,0.78672695,0.0078672695,4.0949137832E-05,12.97105152,77.28730860,1,titanium_rigid,110000.0,0.3400,268.79641241,0.4807729255,0.4629620906,0.9621521671,0.0734539032,0.8647367678,0.2146869683,0.6254533285
case204,cases_floorfrontR_lhs_500\case204\case204.key,2000395,3365745,-1792.76625000,-506.67822500,298.23340000,-1793.66956414,-506.56997841,280.75706439,219.25162298,-26.27351881,4241.84100261,4247.58480355,0.77319190,0.0077319190,4.0244638268E-05,2.97999299,353.16667504,0,aluminum_rigid,70000.0,0.3300,80.18851590,0.8698383914,0.2661363003,0.7261726866,0.0463837951,0.1986661997,0.9810185418,0.3109479205
case205,cases_floorfrontR_lhs_500\case205\case205.key,2000395,3375958,-2181.16725000,-348.39970000,290.11660000,-2181.14324701,-344.88572483,272.97304721,-3.50823475,-513.59632974,2505.67103530,2557.76872191,0.79092620,0.0079092620,4.1167708580E-05,11.58393573,269.60863443,0,aluminum_rigid,70000.0,0.3300,222.64869633,0.5071536441,0.6475454090,0.2383645743,0.0818523950,0.7722623819,0.7489128734,0.1605751788
case206,cases_floorfrontR_lhs_500\case206\case206.key,2000395,3368838,-1974.52700000,-506.70722500,290.50717500,-1978.41402871,-505.36671853,273.49705889,1121.33935432,-386.71251877,4907.11905082,5048.44192783,1.08852662,0.0108852662,5.6657810795E-05,13.58887602,340.97239492,1,titanium_rigid,110000.0,0.3400,153.34713577,0.7001121248,0.2660664180,0.9573603325,0.6770532486,0.9059250681,0.9471455414,0.6191986810
case207,cases_floorfrontR_lhs_500\case207\case207.key,2000395,3377388,-2649.65200000,-439.55330000,299.58810000,-2646.69187463,-437.30507925,282.48742278,-472.07644628,-358.54294402,2727.19088960,2790.87430068,1.09042672,0.0109042672,5.6756710587E-05,12.26337347,217.21673842,2,steel_rigid,210000.0,0.3000,136.56133254,0.0696875377,0.4278894997,0.3056563900,0.6808534327,0.8175582311,0.6033798289,0.7121670697
case208,cases_floorfrontR_lhs_500\case208\case208.key,2000395,3366642,-1862.90050000,-448.56365000,290.68512500,-1861.68609479,-444.91636549,273.61255824,-152.63567692,-458.41843806,2145.80995004,2199.53300860,1.10326821,0.0110326821,5.7425110276E-05,12.68938867,251.58422891,0,aluminum_rigid,70000.0,0.3300,164.84557767,0.8043477703,0.4061769549,0.1349507833,0.7065364179,0.8459592447,0.6988450803,0.0568228386
case209,cases_floorfrontR_lhs_500\case209\case209.key,2000395,3371819,-2136.35300000,-331.04267500,298.97412500,-2136.40383006,-332.32429436,281.52119206,13.14666354,331.47747509,4514.01900384,4526.19240845,0.79548145,0.0079548145,4.1404809319E-05,4.20314661,87.72879361,1,titanium_rigid,110000.0,0.3400,206.48046503,0.5490007169,0.6893712185,0.8065998119,0.0909628941,0.2802097739,0.2436910934,0.4727529538
case210,cases_floorfrontR_lhs_500\case210\case210.key,2000395,3366673,-1838.68625000,-448.50970000,290.75817500,-1838.96658463,-450.74740607,273.40409525,75.71248316,604.35731179,4686.97169388,4726.38168155,0.91127080,0.0091127080,4.7431645108E-05,7.40420816,82.85931895,0,aluminum_rigid,70000.0,0.3300,151.09982261,0.8269587809,0.4063069601,0.8643895042,0.3225415988,0.4936138775,0.2301647748,0.1676931194
case211,cases_floorfrontR_lhs_500\case211\case211.key,2000395,3367282,-2641.57425000,-593.80530000,300.23420000,-2640.32069201,-591.79930219,282.89480655,-350.23900598,-560.46763454,4844.55604955,4889.42886725,0.81933463,0.0081933463,4.2646367737E-05,7.76842434,237.99853265,1,titanium_rigid,110000.0,0.3400,84.81948246,0.0772304553,0.0561832443,0.9114571944,0.1386692694,0.5178949560,0.6611070352,0.3603982241
case212,cases_floorfrontR_lhs_500\case212\case212.key,2000395,3373097,-1796.66475000,-294.44420000,307.30245000,-1796.13035898,-294.77245437,289.81369146,-121.28599746,74.50098694,3969.26862320,3971.81999761,1.14753206,0.0114753206,5.9729043728E-05,2.05377659,148.43930925,0,aluminum_rigid,70000.0,0.3300,168.87687842,0.8661980133,0.7775638001,0.6465662070,0.7950641202,0.1369184393,0.4123314146,0.2771894098
case213,cases_floorfrontR_lhs_500\case213\case213.key,2000395,3371431,-2491.91275000,-317.76842500,306.07670000,-2495.06902584,-315.04615766,289.08031264,886.25088397,-764.38561154,4772.41663813,4913.82606127,1.20772675,0.0120772675,6.2862177174E-05,13.77888135,319.22244433,2,steel_rigid,210000.0,0.3000,197.22843498,0.2169827816,0.7213586272,0.9185000610,0.9154534937,0.9185920901,0.8867290120,0.7768426086
case214,cases_floorfrontR_lhs_500\case214\case214.key,2000395,3369120,-1945.81450000,-582.42467500,292.79580000,-1945.81586189,-580.05806182,275.45656299,0.29794723,-517.75658125,3793.39730870,3828.56828434,0.94566202,0.0094566202,4.9221708187E-05,7.77221256,270.03297132,1,titanium_rigid,110000.0,0.3400,84.82517452,0.7269235537,0.0836075209,0.6052129801,0.3913240418,0.5181475043,0.7500915870,0.5210695293
case215,cases_floorfrontR_lhs_500\case215\case215.key,2000395,3372380,-2411.33175000,-257.12537500,311.87260000,-2412.78503599,-254.98722741,294.56461674,279.56067100,-411.30374792,3329.44199312,3366.37920137,0.93727610,0.0093727610,4.8785220976E-05,8.49544342,304.20370979,0,aluminum_rigid,70000.0,0.3300,135.38605499,0.2922284675,0.8674922334,0.4717904221,0.3745521989,0.5663628947,0.8450103050,0.2071905961
case216,cases_floorfrontR_lhs_500\case216\case216.key,2000395,3367137,-2676.63250000,-507.23102500,300.23517500,-2677.03444649,-508.32094545,282.77377436,47.08115092,127.66552246,2045.30417428,2049.82542811,1.19017355,0.0119017355,6.1948533085E-05,3.80617275,69.75677385,2,steel_rigid,210000.0,0.3000,119.97004042,0.0444934321,0.2648041995,0.0917339073,0.8803470926,0.2537448498,0.1937688162,0.7823547210
case217,cases_floorfrontR_lhs_500\case217\case217.key,2000395,3377557,-2303.33950000,-585.07995000,291.76765000,-2303.06486233,-583.79935451,274.31672884,-45.25043405,-210.99619213,2875.28571079,2883.37214275,1.17088704,0.0117088704,6.0944670182E-05,4.29207498,257.89564633,0,aluminum_rigid,70000.0,0.3300,108.84682737,0.3930704887,0.0772090150,0.3323582295,0.8417740704,0.2861383318,0.7163767954,0.0069879820
case218,cases_floorfrontR_lhs_500\case218\case218.key,2000395,3371165,-2690.70575000,-250.79715000,320.30462500,-2686.31312740,-251.80305763,303.39477531,-499.72168023,114.43592973,1923.72968545,1990.86745978,0.98339701,0.0098339701,5.1185814444E-05,14.92203362,167.10170097,1,titanium_rigid,110000.0,0.3400,85.97054114,0.0313519800,0.8827415710,0.0747141999,0.4667940228,0.9948022413,0.4641713916,0.4351416625
case219,cases_floorfrontR_lhs_500\case219\case219.key,2000395,3372806,-2003.97575000,-284.46570000,310.12365000,-2003.64264203,-284.25013154,292.62814860,-89.23878797,-57.75025043,4687.00091660,4688.20607961,1.23830942,0.0123830942,6.4454005191E-05,1.29917150,212.90863943,1,titanium_rigid,110000.0,0.3400,159.91447297,0.6726131934,0.8016093287,0.8533691520,0.9766188354,0.0866114332,0.5914128873,0.5842229573
case220,cases_floorfrontR_lhs_500\case220\case220.key,2000395,3367163,-2670.58625000,-474.82802500,301.00750000,-2671.50216687,-472.85851874,283.64281914,243.53556586,-523.67724583,4617.14106272,4653.12142789,1.01130827,0.0101130827,5.2638595536E-05,7.12981839,294.94073475,2,steel_rigid,210000.0,0.3000,128.90144609,0.0501393564,0.3428868032,0.8432410808,0.5226165432,0.4753212258,0.8192798188,0.7981176845
case221,cases_floorfrontR_lhs_500\case221\case221.key,2000395,3368944,-2039.28250000,-567.68037500,285.63050000,-2042.62574572,-570.10688847,268.62506733,352.15299731,255.59114200,1791.22762391,1843.32172071,0.88591806,0.0088591806,4.6112035237E-05,13.65398611,35.97198473,0,aluminum_rigid,70000.0,0.3300,126.46119720,0.6396441235,0.1191373587,0.0321213939,0.2718361282,0.9102657404,0.0999221798,0.2729281008
case222,cases_floorfrontR_lhs_500\case222\case222.key,2000395,3373711,-1723.35600000,-277.93195000,300.04422500,-1724.43344023,-280.89437759,282.83047627,304.36469114,836.85232084,4862.68951547,4943.55226492,1.14948477,0.0114948477,5.9830682107E-05,10.37734100,70.01358245,1,titanium_rigid,110000.0,0.3400,150.05149339,0.9346529490,0.8173539268,0.9270812808,0.7989695334,0.6918227332,0.1944821735,0.4331998895
case223,cases_floorfrontR_lhs_500\case223\case223.key,2000395,3375953,-2188.72325000,-348.91947500,290.04065000,-2189.55784033,-349.67141554,272.57674309,206.17646850,185.75873536,4314.26834195,4323.18474857,1.08658733,0.0108658733,5.6556870672E-05,3.68048741,42.01789128,0,aluminum_rigid,70000.0,0.3300,223.03404905,0.5000979312,0.6462928896,0.7479965210,0.6731746656,0.2453658275,0.1167163647,0.2758630276
case224,cases_floorfrontR_lhs_500\case224\case224.key,2000395,3369076,-2079.32900000,-583.10485000,289.40345000,-2080.95663495,-582.26292574,271.99965823,329.75584734,-170.57230687,3525.97621137,3545.46782158,1.07955356,0.0107955356,5.6190762840E-05,6.01068379,332.64889909,2,steel_rigid,210000.0,0.3000,110.96908650,0.6022491252,0.0819684802,0.5234888778,0.6591071216,0.4007122527,0.9240247197,0.9264565842
case225,cases_floorfrontR_lhs_500\case225\case225.key,2000395,3377073,-2038.32250000,-292.93462500,308.33812500,-2036.80806722,-291.43612434,290.96829515,-357.08497193,-353.32837181,4095.59625490,4126.28880456,1.10035662,0.0110035662,5.7273562042E-05,6.99268350,224.69702804,1,titanium_rigid,110000.0,0.3400,166.19632038,0.6405405614,0.7812014740,0.6911575314,0.7007132389,0.4661789000,0.6241584112,0.3421810915
case226,cases_floorfrontR_lhs_500\case226\case226.key,2000395,3376344,-2102.04975000,-381.11615000,290.45562500,-2101.32914352,-380.63933753,272.97697013,-141.62105692,-93.70812920,3435.08646034,3439.28142601,0.80165733,0.0080165733,4.1726263915E-05,2.83016745,213.49189609,0,aluminum_rigid,70000.0,0.3300,257.13053475,0.5810327291,0.5687074742,0.4928354915,0.1033146557,0.1886778298,0.5930330447,0.2037813494
case227,cases_floorfrontR_lhs_500\case227\case227.key,2000395,3366804,-1659.81775000,-463.07167500,290.34090000,-1659.83721963,-463.05076847,272.84092332,4.76398844,-5.11558249,4282.03853977,4282.04424555,0.93274843,0.0093274843,4.8549555881E-05,0.09353402,312.96181867,0,aluminum_rigid,70000.0,0.3300,86.37800520,0.9939842951,0.3712164770,0.7361202753,0.3654968638,0.0062356014,0.8693383852,0.3086163986
case228,cases_floorfrontR_lhs_500\case228\case228.key,2000395,3376232,-1681.54875000,-381.77917500,290.50467500,-1681.24452647,-382.00605465,273.00879052,-74.96237888,55.90441418,4311.08369873,4312.09778637,0.88918596,0.0088918596,4.6282129399E-05,1.24262357,143.28566577,0,aluminum_rigid,70000.0,0.3300,108.09369816,0.9736921170,0.5671097605,0.7447959893,0.2783719270,0.0828415712,0.3980157383,0.2415204917
case229,cases_floorfrontR_lhs_500\case229\case229.key,2000395,3376023,-1800.51550000,-361.84050000,290.68780000,-1796.55753828,-362.61344309,273.65879245,-695.14511380,135.75361549,2990.84029622,3073.56168815,1.20926977,0.0120926977,6.2942491497E-05,13.32307482,168.94988590,2,steel_rigid,210000.0,0.3000,197.13126233,0.8626022237,0.6151566592,0.3872612477,0.9185395388,0.8882049883,0.4693052386,0.7142057165
case230,cases_floorfrontR_lhs_500\case230\case230.key,2000395,2988603,-2380.07150000,-410.81542500,301.25787500,-2378.45787152,-407.37123439,284.17619610,-180.05928237,-384.32544991,1906.08612183,1952.76514216,1.12835212,0.0112835212,5.8730727851E-05,12.55285242,244.89656641,1,titanium_rigid,110000.0,0.3400,207.15491511,0.3214189584,0.4971401279,0.0637150031,0.7567042402,0.8368568279,0.6802682400,0.3530574953
case231,cases_floorfrontR_lhs_500\case231\case231.key,2000395,3368734,-2078.33700000,-470.65435000,290.32120000,-2078.60416940,-470.79289375,272.82378802,45.07062168,23.37188702,2951.75729968,2952.19388968,1.00439507,0.0100439507,5.2278763186E-05,0.98538838,27.40951408,2,steel_rigid,210000.0,0.3000,223.42306713,0.6031754443,0.3529442489,0.3522253658,0.5087901320,0.0656925585,0.0761375391,0.8209752583
case232,cases_floorfrontR_lhs_500\case232\case232.key,2000395,3373767,-1750.24150000,-266.13560000,303.67462500,-1748.24370526,-263.16145743,286.54531409,-554.69726441,-825.78490839,4756.03508644,4858.95868613,1.12945904,0.0112945904,5.8788342992E-05,11.81389525,236.10990358,0,aluminum_rigid,70000.0,0.3300,140.04471919,0.9095475533,0.8457799899,0.9026612067,0.7589180785,0.7875930165,0.6558608433,0.1497858792
case233,cases_floorfrontR_lhs_500\case233\case233.key,2000395,3373773,-1715.99075000,-258.50992500,302.35620000,-1713.89555973,-258.35393412,284.98277649,-453.54516086,-33.76729570,3760.81937816,3788.21934929,0.95715948,0.0095715948,4.9820150677E-05,6.89536469,184.25792349,0,aluminum_rigid,70000.0,0.3300,132.63130793,0.9415305416,0.8641558365,0.5935652404,0.4143189501,0.4596909793,0.5118275652,0.1132892496
