case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case443,cases_trunkfloor_lhs_500\case443\case443.key,2000447,2841944,-4069.02500000,-10.82550025,491.68477500,-4068.79405298,-9.51174123,474.23568618,-53.68334850,-305.38164997,4056.01898316,4067.85322323,1.19103629,0.0119103629,6.1993438705E-05,4.37150042,260.02978563,2,steel_rigid,210000.0,0.3000,82.13904623,0.3834187817,0.4703287105,0.6742886242,0.8820725727,0.2914333616,0.7223049601,0.7499053785
case444,cases_trunkfloor_lhs_500\case444\case444.key,2000447,3282391,-4098.19925000,-170.50580000,515.54757500,-4095.66769660,-169.46693763,498.26284178,-473.51169850,-194.31290038,3233.00443577,3273.26878114,1.15724178,0.0115724178,6.0234434760E-05,8.99608005,202.31155846,0,aluminum_rigid,70000.0,0.3300,95.56538628,0.3409293233,0.2806407978,0.4449117465,0.8144835643,0.5997386700,0.5619765513,0.3067455218
case445,cases_trunkfloor_lhs_500\case445\case445.key,2000447,3285460,-4228.53700000,89.30212500,507.70207500,-4227.36348474,85.20775281,490.72830175,-214.45006414,748.21215015,3101.81458859,3197.97811025,0.91249330,0.0091249330,4.7495276059E-05,14.08637966,105.99318445,0,aluminum_rigid,70000.0,0.3300,84.82877002,0.1511050638,0.5892726270,0.4231771918,0.3249865921,0.9390919775,0.2944255124,0.3129899617
case446,cases_trunkfloor_lhs_500\case446\case446.key,2000447,3284902,-4128.74425000,305.42747500,517.33832500,-4128.75369262,305.64300973,499.83965489,1.68408327,-38.44044442,3120.87363573,3121.11082055,1.03668644,0.0103668644,5.3959529242E-05,0.70636508,272.50853505,2,steel_rigid,210000.0,0.3000,208.23271919,0.2964435009,0.8460129174,0.4009875063,0.5733728816,0.0470910055,0.7569681529,0.7410420751
case447,cases_trunkfloor_lhs_500\case447\case447.key,2000447,3287693,-4081.98850000,345.89417500,526.74897500,-4085.57773570,343.16485336,509.83985940,893.54471803,679.46803744,4209.54548290,4356.64689293,1.20162576,0.0120162576,6.2544620577E-05,14.93136433,37.25003433,1,titanium_rigid,110000.0,0.3400,167.85915164,0.3645387044,0.8940842441,0.7576562146,0.9032515111,0.9954242885,0.1034723176,0.3710358447
case448,cases_trunkfloor_lhs_500\case448\case448.key,2000447,3285462,-4241.89625000,78.21826000,510.12772500,-4239.59879947,81.30010145,493.05511611,-570.78605575,-765.66267858,4241.57429446,4347.75672666,1.13556885,0.0113556885,5.9106358444E-05,12.68876066,233.29621510,0,aluminum_rigid,70000.0,0.3300,83.48208013,0.1316486152,0.5761058480,0.7550898434,0.7711376924,0.8459173771,0.6480450419,0.2815663336
case449,cases_trunkfloor_lhs_500\case449\case449.key,2000447,3281100,-4022.12875000,11.34057650,489.14560000,-4021.82168415,9.10021177,471.79231569,-72.33114708,527.73094579,4087.66707457,4122.22680823,0.86075365,0.0086075365,4.4802227718E-05,7.42438984,97.80436931,2,steel_rigid,210000.0,0.3000,83.85208148,0.4517186099,0.4966603045,0.6899849335,0.2215073090,0.4949593225,0.2716788036,0.8425732910
case450,cases_trunkfloor_lhs_500\case450\case450.key,2000447,3288001,-3728.79225000,201.30535000,514.53317500,-3730.61500066,202.21895928,497.15235517,285.20080502,-142.94994332,2719.52929180,2738.17708602,1.18628815,0.0118628815,6.1746298122E-05,6.69063564,333.37879921,0,aluminum_rigid,70000.0,0.3300,84.65878998,0.8789346996,0.7223238424,0.2904440074,0.8725762967,0.4460423759,0.9260522200,0.1536560004
case451,cases_trunkfloor_lhs_500\case451\case451.key,2000447,3285591,-4280.01675000,94.24859500,513.17507500,-4277.45976564,92.18691994,495.98608646,-609.23003935,491.21707659,4095.46821766,4169.57016718,1.21665087,0.0121665087,6.3326677633E-05,10.81812768,141.12105841,0,aluminum_rigid,70000.0,0.3300,121.29295394,0.0761298135,0.5951486528,0.7036517904,0.9333017342,0.7212085121,0.3920029400,0.0014677410
case452,cases_trunkfloor_lhs_500\case452\case452.key,2000447,3284605,-3919.22875000,310.63637500,511.76220000,-3919.14710136,310.39370202,494.26407315,-11.31664699,33.63490914,2425.27165263,2425.53127431,0.75120319,0.0075120319,3.9100125967E-05,0.83831752,108.59579115,1,titanium_rigid,110000.0,0.3400,204.05572308,0.6015824544,0.8522006899,0.2001908935,0.0024063772,0.0558878348,0.3016549754,0.4295595813
case453,cases_trunkfloor_lhs_500\case453\case453.key,2000447,3292738,-3720.18250000,-373.69305000,627.44410000,-3720.60210873,-371.71236022,610.06161466,49.73783750,-234.77878295,2060.41288422,2074.34234948,1.10917948,0.0110917948,5.7732791888E-05,6.64366865,281.96125027,2,steel_rigid,210000.0,0.3000,93.06612564,0.8914739633,0.0392699749,0.0988113361,0.7183589582,0.4429112430,0.7832256952,0.7832431497
case454,cases_trunkfloor_lhs_500\case454\case454.key,2000447,3285041,-4213.23275000,159.31310000,512.09987500,-4210.99851678,157.26096366,494.86482529,-456.63765904,419.42028444,3522.53859688,3576.68973957,0.90562060,0.0090562060,4.7137552342E-05,9.98275175,137.43262110,0,aluminum_rigid,70000.0,0.3300,145.29927470,0.1733942158,0.6724402797,0.5325018734,0.3112412043,0.6655167834,0.3817572808,0.1273128557
case455,cases_trunkfloor_lhs_500\case455\case455.key,2000447,2780667,-3687.15600000,-166.93335000,526.97570000,-3688.68712269,-169.76839796,509.77488123,312.77347505,579.13569520,3513.73531626,3574.85122388,0.84506827,0.0084506827,4.3985803451E-05,10.60978181,61.62787461,2,steel_rigid,210000.0,0.3000,88.76696088,0.9395738493,0.2848845936,0.5319711394,0.1901365399,0.7073187875,0.1711885406,0.8653612576
case456,cases_trunkfloor_lhs_500\case456\case456.key,2000447,3286413,-3719.16050000,-185.44820000,513.16525000,-3722.60451996,-187.58270569,496.14077903,995.49933055,616.98219073,4920.94983012,5058.40223503,0.83357607,0.0083357607,4.3387634342E-05,13.38737671,31.78945821,2,steel_rigid,210000.0,0.3000,83.53244748,0.8929624070,0.2628903760,0.9602356269,0.1671521361,0.8924917808,0.0883040506,0.8143208191
case457,cases_trunkfloor_lhs_500\case457\case457.key,2000447,3290774,-4247.92575000,381.03485000,644.74235000,-4248.77951577,382.93770958,627.36707419,199.25650681,-444.09973411,4055.13651835,4084.24532953,1.14609603,0.0114609603,5.9654298567E-05,6.84466552,294.16458775,2,steel_rigid,210000.0,0.3000,120.91851308,0.1228672347,0.9358286628,0.6790206199,0.7921920679,0.4563110346,0.8171238549,0.8398558967
case458,cases_trunkfloor_lhs_500\case458\case458.key,2000447,3283441,-3722.82750000,0.21990975,498.21362500,-3723.35300439,0.69644024,480.72800909,83.55823130,-75.77109805,2780.31385799,2782.60101097,0.98329024,0.0098329024,5.1180256992E-05,2.32321562,317.79807317,0,aluminum_rigid,70000.0,0.3300,156.93695891,0.8876217780,0.4834498079,0.3032680959,0.4665804800,0.1548810416,0.8827724255,0.2420246228
case459,cases_trunkfloor_lhs_500\case459\case459.key,2000447,3289087,-4288.46700000,-271.29705000,565.95852500,-4287.88670453,-272.56084745,548.51386756,-153.67952372,334.69120575,4619.86485977,4634.52121817,1.07061314,0.0107061314,5.5725413749E-05,4.55787856,114.66307761,0,aluminum_rigid,70000.0,0.3300,99.63095329,0.0638228461,0.1609085461,0.8378716602,0.6412262728,0.3038585708,0.3185085489,0.3164931098
case460,cases_trunkfloor_lhs_500\case460\case460.key,2000447,3283398,-3793.04500000,9.17730775,496.98240000,-3791.03260666,8.71823735,479.60455412,-344.84113024,78.66571276,2977.84527801,2998.77745077,1.20509079,0.0120509079,6.2724975701E-05,6.77369463,167.14949407,0,aluminum_rigid,70000.0,0.3300,110.74436368,0.7853568169,0.4940905077,0.3656728878,0.9101815831,0.4515796423,0.4643041502,0.0838326248
case461,cases_trunkfloor_lhs_500\case461\case461.key,2000447,3282440,-4137.59475000,-176.34430000,515.95445000,-4141.13331566,-175.67814199,498.82889055,552.46549834,-104.00522454,2673.76153474,2732.22179887,1.08326684,0.0108326684,5.6384039186E-05,11.87373810,349.33847793,2,steel_rigid,210000.0,0.3000,130.24201512,0.2835536082,0.2737051089,0.2887248633,0.6665336863,0.7915825399,0.9703846609,0.8073861048
case462,cases_trunkfloor_lhs_500\case462\case462.key,2000447,3282884,-3988.83625000,-276.34857500,511.76485000,-3988.01478255,-275.88802303,494.29020886,-200.49646134,-112.40742380,4265.05483169,4271.24419546,1.13795271,0.0113795271,5.9230438309E-05,3.08486307,209.27697034,0,aluminum_rigid,70000.0,0.3300,165.99549686,0.5002058989,0.1549077230,0.7330025679,0.7759054105,0.2056575380,0.5813249176,0.2018776636
case463,cases_trunkfloor_lhs_500\case463\case463.key,2000447,3282252,-4013.25350000,-194.62135000,513.73907500,-4013.37245839,-194.10063593,496.24722816,28.23396656,-123.58795192,4151.57114412,4153.50624213,1.11400952,0.0111400952,5.7984195772E-05,1.74903517,282.86852120,2,steel_rigid,210000.0,0.3000,82.76512558,0.4646445485,0.2519933795,0.6990145325,0.7280190498,0.1166023447,0.7857458922,0.8162015389
case464,cases_trunkfloor_lhs_500\case464\case464.key,2000447,2948315,-4030.36175000,135.49097500,489.03112500,-4030.86199411,136.98430828,471.60213445,137.45899216,-410.34384134,4789.20480134,4808.71705051,0.84910347,0.0084910347,4.4195835671E-05,5.16325586,288.52007179,1,titanium_rigid,110000.0,0.3400,155.59590011,0.4397280459,0.6441414277,0.8881576890,0.1982069422,0.3442170575,0.8014446439,0.3909254441
case465,cases_trunkfloor_lhs_500\case465\case465.key,2000447,3285338,-4131.50825000,110.70475000,498.62057500,-4132.14314600,110.95318636,481.13386043,184.66625671,-72.26035776,5086.19699076,5090.06119948,1.02985923,0.0102985923,5.3604173015E-05,2.23271811,338.62947228,0,aluminum_rigid,70000.0,0.3300,102.21799293,0.2924180036,0.6146972991,0.9693747870,0.5597184636,0.1488478742,0.9406374230,0.0730274354
case466,cases_trunkfloor_lhs_500\case466\case466.key,2000447,3281957,-3875.51975000,-125.30762500,495.90045000,-3878.48451365,-125.09695083,478.65470290,615.55412886,-43.74087498,3580.61959486,3633.40843187,0.92871607,0.0092871607,4.8339671665E-05,9.77864739,355.93543134,2,steel_rigid,210000.0,0.3000,116.04449546,0.6652403629,0.3343327528,0.5488751571,0.3574321485,0.6519098262,0.9887095315,0.6876772714
case467,cases_trunkfloor_lhs_500\case467\case467.key,2000447,3285372,-4156.86375000,137.03332500,500.54557500,-4159.71219694,140.37500376,483.60539988,799.87418506,-938.37892305,4756.98127421,4914.18605247,1.16221084,0.0116221084,6.0493074311E-05,14.53146201,310.44427334,0,aluminum_rigid,70000.0,0.3300,120.91003084,0.2554901833,0.6459736209,0.9186039815,0.8244216834,0.9687641342,0.8623452037,0.1515761598
case468,cases_trunkfloor_lhs_500\case468\case468.key,2000447,3293016,-3659.63550000,-376.96982500,629.05182500,-3656.63104012,-379.45803450,611.99216397,-598.26726180,495.46818601,3397.02878342,3484.71189559,0.75853299,0.0075853299,3.9481641938E-05,12.88033181,140.36939782,1,titanium_rigid,110000.0,0.3400,80.00530522,0.9796547816,0.0353774183,0.5059501445,0.0170659727,0.8586887872,0.3899149939,0.3634478939
case469,cases_trunkfloor_lhs_500\case469\case469.key,2000447,3281951,-3855.86950000,-134.36737500,494.87470000,-3856.44003417,-134.69887164,477.38714440,82.77858097,48.09671847,2537.26265273,2539.06820640,1.20627329,0.0120627329,6.2786524880E-05,2.16088367,30.15781051,1,titanium_rigid,110000.0,0.3400,132.02186183,0.6938590413,0.3235704667,0.2329661980,0.9125465852,0.1440589110,0.0837716959,0.6053153022
case470,cases_trunkfloor_lhs_500\case470\case470.key,2000447,3293303,-3905.66600000,-398.04077500,635.86565000,-3904.84946535,-400.23017204,618.52235701,-165.09746237,442.68041040,3506.68971080,3538.37474635,0.82489680,0.0082489680,4.2935878654E-05,7.67339280,110.45297810,2,steel_rigid,210000.0,0.3000,88.38525685,0.6213352810,0.0103467506,0.5214412824,0.1497936082,0.5115595203,0.3068138281,0.6970220648
case471,cases_trunkfloor_lhs_500\case471\case471.key,2000447,3288150,-3700.26525000,147.67547500,508.78147500,-3701.34204476,148.62997563,491.34073414,116.18447266,-102.98912711,1881.82870018,1888.22266929,1.09985939,0.0109985939,5.7247681396E-05,4.71649004,318.44533345,1,titanium_rigid,110000.0,0.3400,102.44689443,0.9204815013,0.6586156764,0.0450831873,0.6997187856,0.3144326693,0.8845703707,0.3937926421
case472,cases_trunkfloor_lhs_500\case472\case472.key,2000447,3282180,-3868.98825000,-189.89982500,509.39277500,-3871.39223685,-191.36958188,492.12110276,481.36156044,294.29631257,3458.38793002,3504.10706828,0.79807318,0.0079807318,4.1539709226E-05,9.26555195,31.44090975,2,steel_rigid,210000.0,0.3000,156.60425728,0.6747528576,0.2576021880,0.5115490512,0.0961463679,0.6177034636,0.0873358604,0.9092420407
case473,cases_trunkfloor_lhs_500\case473\case473.key,2000447,3284723,-3988.79900000,318.18235000,512.95890000,-3991.86922504,316.77238119,495.78811941,810.67724074,372.29506161,4533.85691208,4620.78561510,1.04434498,0.0104434498,5.4358156125E-05,11.13126519,24.66645926,0,aluminum_rigid,70000.0,0.3300,195.79935986,0.5002601499,0.8611647277,0.8339065313,0.5886899568,0.7420843459,0.0685179424,0.1115918123
case474,cases_trunkfloor_lhs_500\case474\case474.key,2000447,3285882,-4298.22375000,-117.74467500,513.55485000,-4301.87918673,-118.79912445,496.47340045,767.03019074,221.25798395,3584.24682754,3672.07240257,1.12270093,0.0112270093,5.8436583406E-05,12.55630699,16.09076636,0,aluminum_rigid,70000.0,0.3300,114.02028495,0.0496130884,0.3433169556,0.5600364893,0.7454018600,0.8370871327,0.0446965732,0.1720662792
case475,cases_trunkfloor_lhs_500\case475\case475.key,2000447,3284812,-4046.85375000,225.19012500,504.68585000,-4045.73607451,222.88264781,487.37468740,-250.12317869,516.38739188,3874.04309990,3916.30278233,1.23032321,0.0123032321,6.4038323132E-05,8.42468978,115.84421103,1,titanium_rigid,110000.0,0.3400,239.74306949,0.4157090515,0.7506971178,0.6305397599,0.9606464220,0.5616459853,0.3217894751,0.4656594145
case476,cases_trunkfloor_lhs_500\case476\case476.key,2000447,3284100,-3828.91050000,60.97094750,493.61575000,-3829.23410904,62.04953530,476.15201828,49.03104874,-163.42031612,2645.98632410,2651.48144832,0.91361719,0.0091361719,4.7553774549E-05,3.68941174,286.70083767,1,titanium_rigid,110000.0,0.3400,92.57589422,0.7331222035,0.5556173675,0.2654171208,0.3272343727,0.2459607823,0.7963912157,0.5886387528
case477,cases_trunkfloor_lhs_500\case477\case477.key,2000447,3285672,-4256.13450000,61.38653500,516.32770000,-4255.99188973,61.23572741,498.82893092,-27.79506309,29.39273800,3410.54945933,3410.78936804,0.93173308,0.0093173308,4.8496707044E-05,0.67957240,133.39972471,2,steel_rigid,210000.0,0.3000,81.91239581,0.1109119885,0.5561110535,0.4846105390,0.3634661689,0.0453048265,0.3705547909,0.7320544180
case478,cases_trunkfloor_lhs_500\case478\case478.key,2000447,3282498,-4149.35600000,-94.36584750,506.32422500,-4149.36963544,-97.95029583,489.19525701,2.09900102,551.77975123,2636.78446983,2693.90007981,1.21122384,0.0121122384,6.3044200917E-05,11.81937789,89.78204470,1,titanium_rigid,110000.0,0.3400,80.96860772,0.2664244912,0.3710892043,0.2776623307,0.9224476817,0.7879585261,0.2493945686,0.4086579681
case479,cases_trunkfloor_lhs_500\case479\case479.key,2000447,3284736,-4078.27200000,324.28992500,516.92885000,-4076.26583622,328.11051483,499.96923915,-581.72650108,-1107.85489017,4917.77151525,5074.46793821,0.87252568,0.0087252568,4.5414961547E-05,14.27564890,242.29636424,1,titanium_rigid,110000.0,0.3400,189.49827235,0.3699514253,0.8684200570,0.9648733981,0.2450513563,0.9517099268,0.6730454562,0.4791588602
case480,cases_trunkfloor_lhs_500\case480\case480.key,2000447,3286908,-4286.00575000,-189.65582500,520.35670000,-4285.86105491,-192.17938941,503.04021404,-21.42284309,373.62654262,2563.79379810,2590.96398484,1.03353374,0.0103353374,5.3795431347E-05,8.30488275,93.28160849,2,steel_rigid,210000.0,0.3000,117.18525037,0.0674074174,0.2578920412,0.2479472258,0.5670674869,0.5536588498,0.2591155791,0.8888069006
case481,cases_trunkfloor_lhs_500\case481\case481.key,2000447,3288066,-3785.65175000,252.64197500,511.78935000,-3783.33104949,253.45610037,494.46302468,-241.14230012,-84.59517388,1800.36584780,1818.41225752,1.00738915,0.0100738915,5.2434605195E-05,8.07879686,199.33138983,2,steel_rigid,210000.0,0.3000,89.76405779,0.7961243666,0.7833078039,0.0249306479,0.5147782976,0.5385864576,0.5536983051,0.8513856061
case482,cases_trunkfloor_lhs_500\case482\case482.key,2000447,3289626,-4263.60325000,322.08960000,581.84720000,-4265.22496104,318.97133472,564.70379092,162.05512248,311.60351588,1713.11484403,1748.74843322,1.02445796,0.0102445796,5.3323036650E-05,11.58627869,62.52248640,2,steel_rigid,210000.0,0.3000,116.52907721,0.1000344803,0.8658062401,0.0048204247,0.5489159136,0.7724185792,0.1736735733,0.9963812856
case483,cases_trunkfloor_lhs_500\case483\case483.key,2000447,3283544,-3802.50600000,71.35840000,496.79420000,-3803.89882444,72.39174022,479.38034781,373.29573766,-276.94911632,4667.14726873,4690.23604404,0.99482639,0.0099482639,5.1780713702E-05,5.68746909,323.42818047,2,steel_rigid,210000.0,0.3000,120.50072461,0.7715777903,0.5679568620,0.8539551526,0.4896527839,0.3791646062,0.8984116124,0.7426325581
case484,cases_trunkfloor_lhs_500\case484\case484.key,2000447,3283026,-3828.28025000,-229.80647500,507.13472500,-3829.13926579,-231.62649264,489.75083511,214.36332882,454.17679582,4338.06752096,4367.04225020,1.00252289,0.0100252289,5.2181316229E-05,6.60380199,64.73352711,0,aluminum_rigid,70000.0,0.3300,147.81401120,0.7340401013,0.2101961576,0.7606570971,0.5050457725,0.4402534661,0.1798153531,0.0740996542
case485,cases_trunkfloor_lhs_500\case485\case485.key,2000447,3285329,-4097.78500000,125.67792500,497.63917500,-4101.11476584,124.50048207,480.49927163,842.64062224,297.96727171,4337.47582147,4428.60296426,0.80950603,0.0080950603,4.2134788785E-05,11.64328864,19.47417144,2,steel_rigid,210000.0,0.3000,131.00670224,0.3415326382,0.6324842792,0.7784281528,0.1190120570,0.7762192427,0.0540949207,0.9005510235
case486,cases_trunkfloor_lhs_500\case486\case486.key,2000447,2737781,-3833.08450000,-83.48987000,493.97835000,-3833.18890074,-83.74887752,476.48057827,29.88090886,74.13146701,5008.09973298,5008.73749348,1.10593058,0.0110593058,5.7563686925E-05,0.91433830,68.04662400,1,titanium_rigid,110000.0,0.3400,104.04012879,0.7270431783,0.3840090289,0.9458986442,0.7118611691,0.0609558866,0.1890184000,0.3439037086
case487,cases_trunkfloor_lhs_500\case487\case487.key,2000447,3282806,-4031.02900000,-248.56910000,510.13287500,-4030.27487197,-248.78547679,492.65047036,-196.90014356,56.49520968,4564.59361178,4569.18769761,0.92510751,0.0092510751,4.8151846064E-05,2.56953228,163.99058906,1,titanium_rigid,110000.0,0.3400,137.49099095,0.4387562612,0.1879076024,0.8190114886,0.3502150265,0.1713021521,0.4555294141,0.4711815122
case488,cases_trunkfloor_lhs_500\case488\case488.key,2000447,3284031,-3862.52450000,164.55475000,494.85375000,-3859.82139817,167.51949513,477.81985653,-343.17884691,-376.39640570,2162.57924432,2221.75492869,1.06953233,0.0106953233,5.5669157751E-05,13.25347859,227.64305327,0,aluminum_rigid,70000.0,0.3300,156.72789457,0.6841666809,0.6786669567,0.1413657021,0.6390646590,0.8835652396,0.6323418146,0.1797832785
case489,cases_trunkfloor_lhs_500\case489\case489.key,2000447,3295386,-4097.54075000,57.93365500,494.20960000,-4098.38841271,57.03578561,476.75321726,249.93689466,264.74054379,5147.08745809,5159.94818851,1.09325738,0.0109325738,5.6904046459E-05,4.04611313,46.64754226,1,titanium_rigid,110000.0,0.3400,81.43042761,0.3418883645,0.5520092976,0.9895494323,0.6865147535,0.2697408756,0.1295765063,0.4616947148
