case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case306,cases_floorfrontdriver_lhs_100\case306\case306.key,2000394,2816416,-2267.43150000,239.81127500,312.03130000,-2269.75399513,236.77340636,294.95419924,491.44705891,642.82227911,3613.56665453,3703.05342399,1.18002259,0.0118002259,6.1420175700E-05,12.62163282,52.60155728,0,aluminum_rigid,70000.0,0.3300,88.82654514,0.4281756744,0.0480693189,0.5689799440,0.8600451758,0.8414421883,0.1461154369,0.2993194531
case307,cases_floorfrontdriver_lhs_100\case307\case307.key,2000394,3048928,-2552.45025000,300.10687500,315.83970000,-2552.79876726,300.50126809,298.34761637,45.51347786,-51.50448271,2284.32176094,2285.35557319,0.97185343,0.0097185343,5.0584970776E-05,1.72344707,311.46638648,1,titanium_rigid,110000.0,0.3400,157.91602547,0.1616277618,0.2000014993,0.1597256353,0.4437068502,0.1148964713,0.8651844069,0.3828787300
case308,cases_floorfrontdriver_lhs_100\case308\case308.key,2000394,2875297,-2636.73150000,347.57695000,299.75750000,-2637.38434049,351.01091957,282.61014883,96.96672618,-510.04922668,2546.90469371,2599.28380106,1.11531063,0.0111531063,5.8051918403E-05,11.52183995,280.76418734,0,aluminum_rigid,70000.0,0.3300,168.73618922,0.0828084166,0.3196160648,0.2503489510,0.7306212643,0.7681226632,0.7799005204,0.0905316827
case309,cases_floorfrontdriver_lhs_100\case309\case309.key,2000394,3047022,-2009.92550000,348.35467500,290.00025000,-2012.68510546,350.10835199,272.80841488,462.02088567,-293.60551992,2878.30525470,2929.89908348,1.17231687,0.0117231687,6.1019093195E-05,10.76835965,327.56481474,0,aluminum_rigid,70000.0,0.3300,187.83148340,0.6689938198,0.3215757676,0.3457894066,0.8446337443,0.7178906434,0.9099022632,0.1577988115
case310,cases_floorfrontdriver_lhs_100\case310\case310.key,2000394,3044462,-2655.99825000,541.34257500,298.23797500,-2653.92260043,545.24871068,281.30623608,-445.09149715,-837.61141773,3630.75402755,3752.60897730,1.02295990,0.0102295990,5.3245062984E-05,14.64113765,242.01463467,0,aluminum_rigid,70000.0,0.3300,91.78261557,0.0647902616,0.8078645256,0.5832854067,0.5459198072,0.9760758434,0.6722628741,0.0337226868
case311,cases_floorfrontdriver_lhs_100\case311\case311.key,2000394,3045866,-1956.50825000,578.54540000,291.05550000,-1953.49591617,576.58462859,273.92858491,-861.10690218,560.50686620,4895.90650872,5002.55670494,1.09328523,0.0109328523,5.6905496342E-05,11.85214752,146.93931818,1,titanium_rigid,110000.0,0.3400,96.83449129,0.7189493279,0.9016077891,0.9441144034,0.6865704646,0.7901431681,0.4081647727,0.4100324478
case312,cases_floorfrontdriver_lhs_100\case312\case312.key,2000394,3048179,-2010.98125000,329.27955000,301.12680000,-2011.07127856,326.67946171,283.82126806,25.13667780,725.96498383,4831.83984248,4886.13684558,1.03070792,0.0103070792,5.3648347442E-05,8.54959893,88.01691482,2,steel_rigid,210000.0,0.3000,168.76067523,0.6680064884,0.2735104804,0.9105068692,0.5614158479,0.5699732622,0.2444914301,0.8155849773
case313,cases_floorfrontdriver_lhs_100\case313\case313.key,2000394,3048071,-2023.48625000,266.41467500,310.86820000,-2025.35519851,266.49198808,293.46845707,445.45211438,-18.42708661,4147.11922037,4171.01486112,1.11314821,0.0111314821,5.7939364318E-05,6.13597609,357.63118720,2,steel_rigid,210000.0,0.3000,105.17802703,0.6563118836,0.1151042695,0.7040688378,0.7262964195,0.4090650725,0.9934199644,0.7037097513
case314,cases_floorfrontdriver_lhs_100\case314\case314.key,2000394,3047315,-1863.67950000,360.14702500,288.74357500,-1863.66424003,361.08584952,271.26878242,-1.84251194,-113.35506922,2109.93245721,2112.97603880,1.12991685,0.0112991685,5.8812171812E-05,3.07563619,269.06877687,1,titanium_rigid,110000.0,0.3400,184.03860563,0.8057622465,0.3512899996,0.1099639268,0.7598336912,0.2050424130,0.7474132691,0.5926682809
case315,cases_floorfrontdriver_lhs_100\case315\case315.key,2000394,3045674,-1936.24250000,545.30027500,291.53497500,-1939.60184400,544.21093818,274.39501721,443.99476551,143.97449177,2265.33857386,2312.92430924,1.04262450,0.0104262450,5.4268605014E-05,11.64240571,17.96635948,0,aluminum_rigid,70000.0,0.3300,100.16844665,0.7379017419,0.8178370939,0.1676840476,0.5852489919,0.7761603804,0.0499065541,0.1226334629
case316,cases_floorfrontdriver_lhs_100\case316\case316.key,2000394,3045863,-1957.25850000,588.02922500,290.69580000,-1955.90260313,586.56676697,273.30980678,-188.51077782,203.32601054,2417.18023275,2433.03063226,1.15948050,0.0115948050,6.0350960162E-05,6.54364913,132.83469500,1,titanium_rigid,110000.0,0.3400,93.23709928,0.7182476984,0.9255050255,0.2023557727,0.8189610053,0.4362432753,0.3689852639,0.6298567041
case317,cases_floorfrontdriver_lhs_100\case317\case317.key,2000394,3048936,-2511.70550000,306.98620000,312.64692500,-2510.58032378,302.63934870,295.73276341,-251.50919425,971.64607986,3780.80078718,3911.75249366,1.07593133,0.0107593133,5.6002225745E-05,14.86711109,104.51240391,0,aluminum_rigid,70000.0,0.3300,167.25434641,0.1997320201,0.2173359457,0.6292262041,0.6518626607,0.9911407395,0.2903122331,0.0964026656
case318,cases_floorfrontdriver_lhs_100\case318\case318.key,2000394,3044945,-2450.24950000,529.38140000,292.37640000,-2448.28821546,525.32998726,275.46517835,-543.48058664,1122.66431776,4686.17401865,4849.32709265,0.80367883,0.0080367883,4.1831482971E-05,14.90457980,115.83157406,2,steel_rigid,210000.0,0.3000,88.07211750,0.2572053214,0.7777248902,0.8998808039,0.1073576550,0.9936386530,0.3217543724,0.6718460558
case319,cases_floorfrontdriver_lhs_100\case319\case319.key,2000394,2828907,-1921.60525000,460.63647500,289.32085000,-1922.34988978,460.38155790,271.83855813,179.86571564,61.57453178,4222.80009796,4227.07744973,1.24326850,0.0124326850,6.4712125333E-05,2.57775501,18.89792796,2,steel_rigid,210000.0,0.3000,166.03135050,0.7515904148,0.6045021949,0.7202527207,0.9865369965,0.1718503341,0.0524942443,0.6785238264
case320,cases_floorfrontdriver_lhs_100\case320\case320.key,2000394,3048007,-2107.39700000,242.84045000,313.40560000,-2105.31402427,245.15991495,296.18551596,-559.40159878,-622.91287410,4624.60623360,4699.78014521,0.76821928,0.0076821928,3.9985813346E-05,10.26155138,228.07484514,2,steel_rigid,210000.0,0.3000,81.61137944,0.5778390278,0.0557022003,0.8567102986,0.0364385532,0.6841034256,0.6335412365,0.7230377644
case321,cases_floorfrontdriver_lhs_100\case321\case321.key,2000394,3045029,-2381.21350000,490.91027500,290.47000000,-2379.30881221,487.17645000,273.47939332,-331.61508298,650.07645452,2958.14435807,3046.83212586,0.87862744,0.0087862744,4.5732558372E-05,13.85812126,117.02690349,0,aluminum_rigid,70000.0,0.3300,165.51405175,0.3217673957,0.6807857785,0.3795450841,0.2572548846,0.9238747505,0.3250747319,0.1260224348
case322,cases_floorfrontdriver_lhs_100\case322\case322.key,2000394,3049826,-1664.76800000,428.27802500,290.63447500,-1666.26961939,430.41571891,273.33056203,367.51306426,-523.18879580,4235.03726876,4283.02848885,0.97579648,0.0097579648,5.0790206599E-05,8.58517993,305.08605659,0,aluminum_rigid,70000.0,0.3300,93.28566325,0.9917831490,0.5229657335,0.7364044020,0.4515929529,0.5723453283,0.8474612683,0.1382396822
case323,cases_floorfrontdriver_lhs_100\case323\case323.key,2000394,3044622,-2602.76800000,446.33990000,297.56870000,-2603.45041766,444.86264903,280.14452037,99.61358519,215.63665935,2543.43504915,2554.50266871,0.82679233,0.0082679233,4.3034540751E-05,5.33541846,65.20537338,2,steel_rigid,210000.0,0.3000,105.93333906,0.1145708884,0.5684778447,0.2374217455,0.1535846590,0.3556945643,0.1811260372,0.7313484357
case324,cases_floorfrontdriver_lhs_100\case324\case324.key,2000394,3047764,-1837.32600000,321.13220000,304.15687500,-1839.33492713,320.09077958,286.80378723,438.53161227,227.33317154,3788.03065375,3820.10033633,1.18961124,0.0118961124,6.1919264809E-05,7.42936797,27.40205700,2,steel_rigid,210000.0,0.3000,144.54815704,0.8304078897,0.2529808787,0.6027684929,0.8792224711,0.4952911981,0.0761168250,0.9079699834
case325,cases_floorfrontdriver_lhs_100\case325\case325.key,2000394,3046283,-2270.68925000,435.80435000,289.34730000,-2269.89711732,433.48740946,272.01945211,-205.80185317,601.95806359,4501.90136091,4546.62773674,1.22505019,0.0122505019,6.3763862203E-05,8.04324787,108.87490978,1,titanium_rigid,110000.0,0.3400,259.60330906,0.4251290451,0.5419304833,0.8124989858,0.9501003728,0.5362165244,0.3024303050,0.3939457150
case326,cases_floorfrontdriver_lhs_100\case326\case326.key,2000394,3045797,-1830.66575000,506.01165000,296.65447500,-1830.76076790,505.79706555,279.15604864,10.16691579,22.96053618,1872.33165042,1872.50002979,0.88648082,0.0088648082,4.6141326797E-05,0.76837709,66.11625745,2,steel_rigid,210000.0,0.3000,108.60670306,0.8366365176,0.7188380548,0.0405444502,0.2729616445,0.0512251394,0.1836562707,0.9305862890
case327,cases_floorfrontdriver_lhs_100\case327\case327.key,2000394,3045337,-2307.80225000,599.89747500,291.08360000,-2306.10488480,599.18209259,273.68080771,-389.47730648,164.15160138,3993.24356906,4015.54884447,1.14929192,0.0114929192,5.9820644447E-05,6.04185372,157.14621125,2,steel_rigid,210000.0,0.3000,95.32811878,0.3904211788,0.9554105095,0.6591896436,0.7985838404,0.4027902478,0.4365172535,0.9150671215
case328,cases_floorfrontdriver_lhs_100\case328\case328.key,2000394,2792732,-2540.96225000,397.86637500,302.06755000,-2544.35322611,397.59654554,284.90134853,508.04794089,40.42679710,2571.90054524,2621.91141170,0.77061374,0.0077061374,4.0110445033E-05,11.20865645,4.54959932,2,steel_rigid,210000.0,0.3000,141.86208165,0.1723712740,0.4463347970,0.2568809826,0.0412274749,0.7472437631,0.0126377759,0.9828395427
case329,cases_floorfrontdriver_lhs_100\case329\case329.key,2000394,3045807,-1811.64875000,494.81407500,295.63027500,-1808.85012570,493.69881466,278.39154255,-446.51431517,177.93732002,2750.40162283,2792.08628276,1.08949084,0.0108949084,5.6707998457E-05,9.91295531,158.27256699,1,titanium_rigid,110000.0,0.3400,104.11338009,0.8544211077,0.6906225302,0.3060062593,0.6789816890,0.6608636876,0.4396460194,0.3385867579
case330,cases_floorfrontdriver_lhs_100\case330\case330.key,2000394,3048575,-2411.50425000,291.47547500,311.74737500,-2411.60713738,291.42706804,294.24774441,12.52003822,5.89048933,2129.47437079,2129.51932254,0.86205409,0.0086205409,4.4869915210E-05,0.37228103,25.19627770,0,aluminum_rigid,70000.0,0.3300,151.80448387,0.2934396587,0.1782521938,0.1147395637,0.2241081733,0.0248187353,0.0699896603,0.0303078175
case331,cases_floorfrontdriver_lhs_100\case331\case331.key,2000394,3045002,-2433.74800000,480.24992500,291.97767500,-2430.76775335,478.43604730,274.82897308,-692.05585959,421.20832084,3982.17363338,4063.75006720,1.06784836,0.0106784836,5.5581507067E-05,11.49967828,148.67390912,0,aluminum_rigid,70000.0,0.3300,123.53434418,0.2726374303,0.6539239475,0.6731041446,0.6356967173,0.7666452189,0.4129830809,0.0867581924
case332,cases_floorfrontdriver_lhs_100\case332\case332.key,2000394,2815960,-2711.10550000,373.20917500,301.07862500,-2710.54175798,374.29518437,283.62145517,-100.85456110,-194.28922028,3123.12215281,3130.78455422,1.06902892,0.0106902892,5.5642955260E-05,4.00942510,242.56639991,2,steel_rigid,210000.0,0.3000,94.28657742,0.0132542751,0.3842038595,0.4037800740,0.6380578390,0.2672950064,0.6737955553,0.7527814302
case333,cases_floorfrontdriver_lhs_100\case333\case333.key,2000394,3044496,-2646.28850000,606.86835000,299.37910000,-2648.20560138,606.30951396,281.99340402,569.13295096,165.90254870,5161.31934620,5195.25296448,0.96139846,0.0096139846,5.0040790052E-05,6.55218329,16.25143091,0,aluminum_rigid,70000.0,0.3300,89.38977495,0.0738707646,0.9729756426,0.9997410480,0.4227969280,0.4368122196,0.0451428637,0.0124489724
case334,cases_floorfrontdriver_lhs_100\case334\case334.key,2000394,3045359,-2118.17325000,579.99500000,286.68137500,-2119.93677490,577.61289315,269.43418546,387.26711535,523.10667453,3787.45393804,3842.97069262,1.05845172,0.0105845172,5.5092412066E-05,9.75080225,53.48665821,1,titanium_rigid,110000.0,0.3400,115.29770869,0.5677611402,0.9052604750,0.6093705992,0.6169034415,0.6500534832,0.1485740506,0.5762619214
case335,cases_floorfrontdriver_lhs_100\case335\case335.key,2000394,3045538,-2099.76975000,511.55665000,288.71260000,-2098.02375305,512.91816919,271.35322904,-415.27861125,-323.83206597,4128.85914150,4162.30721383,0.80897274,0.0080897274,4.2107030899E-05,7.26854312,217.94691728,2,steel_rigid,210000.0,0.3000,183.83990086,0.5849719886,0.7328102840,0.7015551554,0.1179454716,0.4845695413,0.6054081036,0.9551705726
case336,cases_floorfrontdriver_lhs_100\case336\case336.key,2000394,3045149,-2230.28750000,483.29595000,292.24907500,-2229.61422077,482.93150125,274.76582953,-146.19194322,79.13428509,3796.21041149,3799.84839271,1.05278018,0.0105278018,5.4797208295E-05,2.50737550,151.57313896,1,titanium_rigid,110000.0,0.3400,212.04731501,0.4629125317,0.6615992873,0.5969222576,0.6055603572,0.1671583667,0.4210364971,0.4611631494
case337,cases_floorfrontdriver_lhs_100\case337\case337.key,2000394,3046491,-2640.11000000,402.24085000,300.76867500,-2640.64107767,398.34163947,283.71686824,136.17877872,999.83440375,4372.41920981,4487.34478740,0.80020910,0.0080020910,4.1650883646E-05,12.99518706,82.24396371,1,titanium_rigid,110000.0,0.3400,162.62245777,0.0796488626,0.4573575504,0.7953854644,0.1004181997,0.8663458040,0.2284554547,0.4070942528
case338,cases_floorfrontdriver_lhs_100\case338\case338.key,2000394,3049965,-1778.38200000,383.28975000,288.87922500,-1778.39427085,383.01831217,271.38133453,1.46890369,32.49294666,2094.61596394,2094.86848887,0.77733184,0.0077733184,4.0460122382E-05,0.88964294,87.41160074,2,steel_rigid,210000.0,0.3000,158.93886671,0.8855319829,0.4096047799,0.1047367249,0.0546636842,0.0593095297,0.2428100021,0.7260246532
case339,cases_floorfrontdriver_lhs_100\case339\case339.key,2000394,3047683,-1820.05925000,340.77385000,298.91722500,-1819.25957347,344.91395619,281.93281926,-196.25481047,-1016.05552774,4168.27456498,4294.81054706,0.95649005,0.0095649005,4.9785306896E-05,13.94263108,259.06774034,2,steel_rigid,210000.0,0.3000,165.32032906,0.8465556560,0.3024736893,0.7398055908,0.4129800921,0.9295087384,0.7196326121,0.7033181735
case340,cases_floorfrontdriver_lhs_100\case340\case340.key,2000394,3047303,-1855.66825000,382.64502500,288.87252500,-1856.87226264,384.12464809,271.47680515,216.51557585,-266.07814065,3128.24314895,3146.99567373,1.12527741,0.0112527741,5.8570689242E-05,6.25799664,309.13625889,0,aluminum_rigid,70000.0,0.3300,205.94859134,0.8132543219,0.4079802091,0.4084598233,0.7505548220,0.4171997762,0.8587118303,0.3139158388
case341,cases_floorfrontdriver_lhs_100\case341\case341.key,2000394,2793164,-2254.37025000,327.44770000,302.24562500,-2256.05455261,323.94915904,285.18182308,218.73044919,454.33488722,2215.97534421,2272.62181749,1.20159432,0.0120159432,6.2542984339E-05,12.81937114,64.29244037,1,titanium_rigid,110000.0,0.3400,174.52119271,0.4403904810,0.2688946052,0.1560497149,0.9031886394,0.8546247427,0.1785901121,0.5202166819
case342,cases_floorfrontdriver_lhs_100\case342\case342.key,2000394,3048186,-2019.90950000,337.83562500,294.08567500,-2017.64292627,341.42585126,277.10854571,-592.23424908,-938.09211912,4435.96309196,4572.58425652,1.12063448,0.0112063448,5.8329024452E-05,14.04116260,237.73505318,2,steel_rigid,210000.0,0.3000,176.55110239,0.6596568398,0.2950699827,0.8199919911,0.7412689511,0.9360775064,0.6603751477,0.7817031283
case343,cases_floorfrontdriver_lhs_100\case343\case343.key,2000394,3044008,-2717.12925000,496.28120000,303.57245000,-2715.08692236,494.53907370,286.27956436,-425.89235887,363.29052449,3606.13435048,3649.32449369,1.15288152,0.0115288152,6.0007483068E-05,8.82374544,139.53548344,2,steel_rigid,210000.0,0.3000,88.47581686,0.0076208984,0.6943193754,0.5534697306,0.8057630381,0.5882496960,0.3875985651,0.8376418895
case344,cases_floorfrontdriver_lhs_100\case344\case344.key,2000394,3044506,-2636.99975000,595.27990000,298.86985000,-2637.74730342,594.77803096,281.39302845,80.76314800,54.22023624,1888.13679136,1890.64091328,1.15515448,0.0115515448,6.0125790915E-05,2.94923097,33.87538629,0,aluminum_rigid,70000.0,0.3300,80.75906626,0.0825575507,0.9437751955,0.0457812746,0.8103089689,0.1966153980,0.0940982952,0.2790762840
case345,cases_floorfrontdriver_lhs_100\case345\case345.key,2000394,3045629,-1935.22900000,558.68762500,293.05110000,-1933.53451093,559.14784033,275.63941115,-180.44699057,-49.00856131,1854.17948021,1863.58377873,1.11834146,0.0111834146,5.8209672898E-05,5.75849740,195.19473623,0,aluminum_rigid,70000.0,0.3300,90.25147085,0.7388495614,0.8515703891,0.0379705490,0.7366829164,0.3838998268,0.5422076006,0.0278961608
case346,cases_floorfrontdriver_lhs_100\case346\case346.key,2000394,3044607,-2602.43025000,468.94312500,297.40260000,-2602.51422103,472.62825137,280.29521000,11.40390347,-500.46816779,2323.31357676,2376.63299900,0.75837308,0.0075837308,3.9473318807E-05,12.15946848,271.30534274,2,steel_rigid,210000.0,0.3000,86.08491206,0.1148867503,0.6254331989,0.1860751708,0.0167461597,0.8106312317,0.7536259520,0.9878556777
case347,cases_floorfrontdriver_lhs_100\case347\case347.key,2000394,3045677,-1925.53725000,551.89542500,291.59615000,-1927.96733576,551.41774112,274.27227915,487.14316406,95.75811758,3472.80141061,3508.10885191,0.81228669,0.0081228669,4.2279521996E-05,8.13577902,11.12088624,0,aluminum_rigid,70000.0,0.3300,88.03965144,0.7479132308,0.8344554793,0.5127042672,0.1245733716,0.5423852682,0.0308913507,0.2294602548
case348,cases_floorfrontdriver_lhs_100\case348\case348.key,2000394,3047431,-1807.97425000,292.59265000,299.92580000,-1808.90512129,288.91392910,282.84216774,133.28732429,526.73970028,2446.12939778,2505.74724450,0.92502185,0.0092502185,4.8147387042E-05,12.52339274,75.79982729,2,steel_rigid,210000.0,0.3000,117.12130918,0.8578574792,0.1810672389,0.2233472603,0.3500436904,0.8348928495,0.2105550758,0.8883738325
case349,cases_floorfrontdriver_lhs_100\case349\case349.key,2000394,3243299,-2061.41350000,398.25847500,294.62502500,-2060.53720879,399.03048181,277.16403651,-248.64115389,-219.05122652,4954.42643149,4965.49565787,1.07265067,0.0107265067,5.5831467343E-05,3.82644674,221.37983996,1,titanium_rigid,110000.0,0.3400,236.47249017,0.6208425353,0.4473228062,0.9334157957,0.6453013388,0.2550964495,0.6149439999,0.5870033443
case350,cases_floorfrontdriver_lhs_100\case350\case350.key,2000394,3047370,-1753.99125000,329.05355000,299.05125000,-1753.47921161,330.65242312,281.63196697,-68.87189241,-215.05695431,2342.98638812,2353.84325010,0.93189805,0.0093189805,4.8505293269E-05,5.50513647,252.24235939,1,titanium_rigid,110000.0,0.3400,118.76920284,0.9083420735,0.2729410081,0.1794963339,0.3637960910,0.3670090978,0.7006732205,0.5693273332
case351,cases_floorfrontdriver_lhs_100\case351\case351.key,2000394,3045585,-2009.69250000,525.52485000,288.73522500,-2010.21819787,526.94614055,271.30096061,77.45295715,-209.40384870,2568.65287347,2578.33793689,0.86494577,0.0086494577,4.5020427563E-05,4.96769570,290.29810376,0,aluminum_rigid,70000.0,0.3300,169.64998534,0.6692117200,0.7680071985,0.2443023980,0.2298915490,0.3311797132,0.8063836215,0.3330489407
